YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
2021,11,30,88.54,1.48,2.72,0.05,2.66,98.31,1.82,2.73,0.11,2.62,96.5
2021,12,1,88.54,1.23,3.05,0.12,2.93,91.75,1.47,3.12,0.12,3.01,92.06
2021,12,2,88.47,1.31,3.12,0.37,2.75,115.12,1.54,3.08,0.47,2.61,116.62
2021,12,3,88.53,1.38,3.01,0.45,2.55,141.81,1.79,3.3,0.6,2.69,147.56
2021,12,4,88.51,1.46,3.14,0.73,2.41,144.5,1.91,3.5,1.03,2.47,145.88
2021,12,5,88.55,1.16,2.62,0.23,2.39,122.19,1.36,2.52,0.29,2.23,125.25
2021,12,6,88.35,1.15,3.14,0.16,2.98,119.94,1.37,3.46,0.23,3.23,117.06
2021,12,7,88.33,1.22,2.74,0.25,2.49,129.12,1.47,3.05,0.41,2.64,133.12
2021,12,8,88.55,1.15,2.62,0.22,2.41,126.62,1.34,2.66,0.21,2.45,133.94
2021,12,9,88.67,1.34,2.76,0.18,2.57,126.75,1.6,2.83,0.31,2.52,131.25
2021,12,10,88.53,1.46,2.67,0.12,2.55,108.44,1.83,2.91,0.21,2.7,109.06
2021,12,11,88.55,1.44,2.59,0.45,2.14,114.5,1.74,2.45,0.63,1.8,116.62
2021,12,12,88.7,1.22,2.75,0.5,2.25,117.88,1.42,2.68,0.7,1.98,119.12
2021,12,13,88.54,1.2,3.02,0.21,2.81,118.56,1.38,3.02,0.32,2.7,119.56
2021,12,14,88.4,1.29,2.92,0.11,2.81,128.69,1.57,3.19,0.24,2.95,129.81
2021,12,15,88.33,1.29,2.88,0.08,2.8,124.56,1.58,2.95,0.14,2.81,113.81
2021,12,16,88.41,1.48,3.07,0.16,2.91,110.25,1.9,3.23,0.38,2.84,113.94
2021,12,17,88.42,1.41,2.62,0.34,2.28,101,1.7,2.59,0.45,2.13,102.69
2021,12,18,88.38,1.45,2.78,0.34,2.43,100.31,1.74,2.88,0.56,2.32,101.5
2021,12,19,88.42,1.44,2.48,0.64,1.84,121.31,1.72,2.52,0.95,1.57,121.75
2021,12,20,88.46,1.65,3.16,0.7,2.47,124.31,2.02,3.15,0.98,2.16,124.38
2021,12,21,88.39,1.57,3.02,0.55,2.47,123.94,1.94,3.03,0.77,2.27,122.81
2021,12,22,88.24,1.46,2.55,0.3,2.26,112.44,1.92,2.88,0.43,2.45,112.81
2021,12,23,88.21,1.47,3.28,0.21,3.06,145.19,1.93,3.78,0.28,3.5,158.25
2021,12,24,88.3,1.59,3.3,0.66,2.63,122.31,2.09,3.96,0.88,3.09,123.12
2021,12,25,88.39,1.7,3.16,0.59,2.57,104.06,2.38,3.54,0.91,2.64,104.38
2021,12,26,88.57,1.79,3.02,0.93,2.09,99.31,2.41,3.23,1.47,1.77,99.25
2021,12,27,88.58,1.55,3.09,0.55,2.55,114.5,1.98,3.11,0.95,2.17,114.19
2021,12,28,88.57,1.48,2.59,0.7,1.88,105.25,1.89,2.55,0.96,1.59,105.19
2021,12,29,88.66,1.91,3.05,0.48,2.58,35.06,3.08,4.75,0.65,4.11,38.5
2021,12,30,88.79,1.52,2.61,0.27,2.34,117.44,1.88,2.77,0.36,2.42,117.5
2021,12,31,88.75,1.41,2.8,0.34,2.45,114.88,1.68,3.19,0.5,2.69,116.25
2022,1,1,88.72,1.09,2.87,0.19,2.68,120.06,1.3,2.92,0.17,2.75,123.81
2022,1,2,88.59,1.31,2.91,0.18,2.72,156.06,1.48,2.8,0.27,2.53,156.75
2022,1,3,88.44,1.36,3.51,0.17,3.34,129.44,1.71,4.09,0.22,3.88,127.12
2022,1,4,88.5,1.57,3.02,0.2,2.81,93.06,1.77,2.99,0.3,2.69,92.94
2022,1,5,88.46,1.24,2.89,0.17,2.72,147.62,1.48,3.16,0.23,2.93,150.5
2022,1,6,88.43,1.39,3.31,0.09,3.22,137.38,1.75,3.88,0.1,3.78,139.19
2022,1,7,88.5,1.47,3.15,0.27,2.88,121.88,1.79,3.17,0.4,2.77,124.88
2022,1,8,88.48,1.51,3.12,0.27,2.86,129.06,1.81,3.41,0.4,3.02,131.25
2022,1,9,88.3,1.57,3.4,0.27,3.13,126.12,1.92,3.83,0.3,3.52,129.62
2022,1,10,88.36,1.4,2.96,0.47,2.5,158.31,1.86,3.59,0.49,3.1,190.5
2022,1,11,88.37,1.52,3.38,0.14,3.24,103,1.92,3.8,0.22,3.58,105.38
2022,1,12,88.28,1.44,2.59,0.55,2.04,134.31,1.88,2.71,0.8,1.91,134.94
2022,1,13,88.24,1.78,3.72,0.35,3.37,129.06,2.57,4.42,0.52,3.91,132.44
2022,1,14,88.38,1.31,3.62,0.21,3.41,121.31,1.52,3.62,0.24,3.38,127.12
2022,1,15,88.39,1.48,3.14,0.26,2.88,115.44,1.77,3.67,0.42,3.25,117.88
2022,1,16,88.53,1.67,3.09,0.52,2.56,122.56,1.95,3.01,0.56,2.45,123.69
2022,1,17,88.66,1.7,3.14,0.46,2.68,111.44,1.97,3.14,0.78,2.36,110.75
2022,1,18,88.46,1.47,2.36,0.4,1.96,115.38,1.78,3.26,0.56,2.7,115.25
2022,1,19,88.21,1.77,3.7,0.27,3.42,125.31,2.35,4.16,0.4,3.76,124.19
2022,1,20,87.94,1.45,2.72,0.69,2.03,125.69,2.13,3.09,1.38,1.73,125.19
2022,1,21,87.95,1.3,3.2,0.12,3.07,160.81,1.84,3.95,0.25,3.7,161.44
2022,1,22,87.9,1.74,3.77,0.22,3.55,155.06,2.38,4.35,0.3,4.05,155.19
2022,1,23,87.99,1.38,2.16,0.33,1.84,105.75,1.84,2.87,0.47,2.4,107.25
2022,1,24,87.99,1.52,3.04,0.26,2.78,130.5,1.85,3.09,0.37,2.73,134.06
2022,1,25,87.97,1.76,3.52,0.51,3.02,148.44,2.41,4.07,0.39,3.68,149.56
2022,1,26,88.02,1.8,3.58,0.47,3.11,161.19,2.39,4.11,0.48,3.63,177.25
2022,1,27,88.02,1.62,3.27,0.55,2.72,150.12,2.02,3.3,0.95,2.37,150.38
2022,1,28,88.1,1.81,4.49,0.2,4.29,140.5,2.25,4.92,0.43,4.48,143.81
2022,1,29,88.19,1.63,3.67,0.26,3.41,120.88,1.89,3.6,0.43,3.18,125
2022,1,30,87.92,2.12,4.38,0.62,3.76,118.81,2.68,4.62,1.21,3.41,119.94
2022,1,31,87.97,1.78,3.49,0.45,3.05,122.06,2.37,3.76,0.75,3.01,125.5
2022,2,1,87.73,1.75,3.95,0.15,3.8,140.56,2.34,4.57,0.14,4.43,144.06
2022,2,2,88.03,2.06,3.5,0.77,2.73,114,2.75,3.6,0.88,2.72,114.94
2022,2,3,88.17,1.86,3.02,1.15,1.88,108.12,2.57,3.56,1.92,1.64,109.5
2022,2,4,87.96,2.57,5.12,1.14,3.98,65.31,3.82,7.23,2.23,5,68.75
2022,2,5,87.8,2.74,4.23,1.12,3.11,148.94,3.82,5.45,1.48,3.97,149.56
2022,2,6,88.22,1.78,3.71,0.34,3.38,119.38,2.06,3.71,0.67,3.05,123.25
2022,2,7,88.23,1.7,4.06,0.1,3.96,146.94,2.09,4.44,0.17,4.27,147.75
2022,2,8,88.14,1.74,4.07,0.23,3.83,138.81,2.16,4.37,0.41,3.95,142.19
2022,2,9,88.26,1.59,3.59,0.16,3.44,147.88,1.98,3.92,0.27,3.66,149.5
2022,2,10,88.16,1.69,3.84,0.43,3.42,192.75,2.26,4.12,0.32,3.8,195.81
2022,2,11,88.03,1.87,4.48,0.05,4.43,198.38,2.55,5.31,0.09,5.22,203.88
2022,2,12,88.08,1.87,4.57,0.55,4.02,113.69,2.16,4.88,0.74,4.14,114.5
2022,2,13,88.16,1.73,3.49,0.77,2.73,117.12,1.95,3.3,0.91,2.39,119.5
2022,2,14,88.15,1.73,3.56,0.45,3.11,117.56,1.95,3.27,0.55,2.72,119.62
2022,2,15,88.06,1.74,4.15,0.27,3.88,145.12,2.1,4.57,0.52,4.05,159.44
2022,2,16,87.84,1.84,4.14,0.37,3.77,145.06,2.44,4.95,0.62,4.34,144.44
2022,2,17,87.8,1.89,4.8,0.09,4.72,160.88,2.49,5.83,0.14,5.69,164
2022,2,18,87.99,1.95,4,0.58,3.42,131.88,2.49,4.63,0.94,3.7,132.94
2022,2,19,87.94,2.12,5.26,0.53,4.72,150.56,2.84,6.47,0.83,5.65,166.38
2022,2,20,87.6,2.48,5.05,1.24,3.8,166.38,3.4,6.65,1.54,5.11,167.81
2022,2,21,87.75,1.98,3.71,0.66,3.05,181.56,2.52,4.67,0.73,3.95,181.25
2022,2,22,88.33,2.14,4.04,1.21,2.83,114.06,2.63,3.93,1.51,2.42,116.38
2022,2,23,88.54,2,3.76,1.08,2.68,127.38,2.48,3.65,1.69,1.96,128.38
2022,2,24,88.51,1.94,3.95,0.96,2.98,122.62,2.43,3.99,1.25,2.74,126.31
2022,2,25,88.5,1.51,2.75,0.31,2.44,113.19,1.89,2.92,0.48,2.44,118.75
2022,2,26,88.54,2.19,3.88,0.89,2.98,158.06,2.8,4.14,0.83,3.31,160.25
2022,2,27,88.37,2.43,4.77,0.79,3.98,177.38,3.35,6,0.62,5.38,180.88
2022,2,28,88.27,2.31,4.76,0.29,4.47,176.44,3.09,5.83,0.45,5.38,191.88
2022,3,1,88.47,1.95,3.55,1.16,2.4,100.25,2.31,3.46,1.34,2.12,117
2022,3,2,88.45,1.92,3.83,0.45,3.38,125.06,2.32,3.91,0.45,3.47,126.38
2022,3,3,88.38,1.94,3.38,0.58,2.8,158.69,2.52,3.98,0.94,3.04,158.06
2022,3,4,88.21,2.23,3.8,0.76,3.05,128.81,2.78,3.82,0.9,2.92,131.44
2022,3,5,88.14,2.34,4.94,0.1,4.84,135.38,2.99,5.91,0.28,5.64,145.31
2022,3,6,88.33,1.79,3.94,0.27,3.66,111.06,1.98,3.88,0.46,3.42,113.88
2022,3,7,88.41,2.14,3.58,0.76,2.82,146.81,2.48,3.53,1.01,2.52,145.75
2022,3,8,88.24,2.06,3.76,0.16,3.6,106.56,2.4,3.87,0.31,3.55,105.94
2022,3,9,88.18,2.01,3.52,0.06,3.45,140.56,2.51,3.56,0.26,3.3,152.06
2022,3,10,88.16,1.91,3.52,0.59,2.94,171.56,2.23,3.76,0.78,2.98,171.81
2022,3,11,88.11,1.85,3.41,0.28,3.13,109.06,2.08,3.46,0.27,3.19,111.31
2022,3,12,88.08,2.05,3.42,0.88,2.55,142.31,2.38,3.22,1.23,1.98,157.69
2022,3,13,88.19,2.07,4.14,0.12,4.03,112.88,2.38,4.27,0.06,4.22,111.75
2022,3,14,88.15,2.09,4.27,0.23,4.05,109.19,2.39,4.35,0.47,3.88,112.75
2022,3,15,87.96,2.04,3.74,0.59,3.16,138.75,2.4,3.75,0.55,3.2,140.94
2022,3,16,87.87,1.95,3.55,0.74,2.8,116.69,2.33,3.48,0.72,2.77,120.12
2022,3,17,88.04,2,3.88,0.13,3.74,113.81,2.34,3.98,0.32,3.66,118.12
2022,3,18,88.07,2.05,3.84,0.2,3.65,116.06,2.42,3.88,0.3,3.58,118.31
2022,3,19,87.89,1.87,3.88,0.05,3.84,131,2.33,4.16,0.14,4.01,134
2022,3,20,87.72,2.18,4.41,0.61,3.8,154.44,3.05,5.34,0.7,4.63,157.31
2022,3,21,87.87,1.7,3.91,0.34,3.56,169.38,2.18,4.21,0.32,3.9,158.5
2022,3,22,87.94,1.66,3.65,0.2,3.45,156.31,2.12,4.08,0.19,3.88,116.56
2022,3,23,87.97,1.99,3.41,0.69,2.73,149.75,2.88,3.95,0.64,3.3,151.62
2022,3,24,87.7,2.41,4.73,0.96,3.77,247.31,3.18,5.79,1.39,4.4,261.88
2022,3,25,87.65,2.69,4.69,0.91,3.77,164.38,3.94,6.4,0.94,5.46,182
2022,3,26,87.81,2.82,6.06,1.05,5.02,155.88,3.83,7.74,1.4,6.34,170.94
2022,3,27,88.14,2.27,4.38,0.13,4.23,125,2.89,4.67,0.23,4.45,127.94
2022,3,28,88.08,2.38,4.59,1.3,3.29,117,3.06,4.67,1.77,2.9,117.75
2022,3,29,87.98,2.55,4.88,0.84,4.02,127.06,3.34,4.95,1.66,3.29,124.44
2022,3,30,88.05,2.21,4.26,0.8,3.45,130.5,2.94,4.23,1.64,2.59,127.56
2022,3,31,88.01,2.06,3.94,0.6,3.34,154.38,2.75,4.11,1.21,2.9,150.38
2022,4,1,88.02,2.13,4.33,0.67,3.66,134.75,2.7,4.63,1.09,3.54,136.12
2022,4,2,88.26,2.23,3.9,1.16,2.74,128.62,2.99,3.76,2.44,1.31,127.44
2022,4,3,88.09,2.22,4.34,0.49,3.84,176.81,2.99,4.97,0.8,4.16,178.19
2022,4,4,88.03,2.03,4.05,0.3,3.74,132.62,2.66,4.61,0.45,4.16,134.69
2022,4,5,88.29,2.14,4.12,0.63,3.48,110.75,2.83,4.02,1.02,2.99,113.25
2022,4,6,88.35,1.87,3.61,0.84,2.77,115.81,2.45,3.38,1.79,1.59,115.44
2022,4,7,88.35,1.64,3.2,0.59,2.61,112.19,2.2,2.95,1.27,1.68,109.62
2022,4,8,88.13,1.65,3.86,0.41,3.44,130.06,2.24,4.33,0.84,3.48,132.12
2022,4,9,88.05,1.72,3.39,0.78,2.61,116.31,2.3,3.35,0.97,2.38,118.5
2022,4,10,88.01,2.05,3.61,1.15,2.46,107.62,2.88,3.78,2.15,1.62,106.06
2022,4,11,87.87,2.1,3.87,0.84,3.03,126.94,2.68,3.74,1.55,2.19,126.75
2022,4,12,87.93,1.73,3.52,0.6,2.93,121.06,2.05,3.37,1.23,2.15,124.38
2022,4,13,87.77,1.74,3.42,0.36,3.07,109.62,2.2,3.23,0.66,2.58,111.06
2022,4,14,87.51,1.99,4.18,0.52,3.66,176.44,2.6,4.88,0.33,4.55,180.62
2022,4,15,87.52,1.98,3.89,0.21,3.68,221.94,2.65,4.62,0.59,4.02,238.31
2022,4,16,87.58,1.91,3.38,0.16,3.22,170.94,2.34,3.98,0.23,3.74,197.44
2022,4,17,87.75,2.16,3.52,0.69,2.84,116.44,2.82,4.16,1.24,2.92,120.56
2022,4,18,88,2.2,3.56,0.83,2.73,96.06,2.73,3.44,1.35,2.09,98.69
2022,4,19,88.13,1.85,3.4,0.39,3.01,119.44,2.19,3.14,0.68,2.46,120.06
2022,4,20,88.07,1.72,3.4,0.27,3.12,131.12,2.16,3.46,0.4,3.07,130.69
2022,4,21,88.03,1.64,3.66,0.16,3.51,144.31,1.86,3.48,0.27,3.22,148.06
2022,4,22,87.98,1.57,3.2,0.41,2.8,153.5,2,3.23,0.75,2.48,156.25
2022,4,23,87.84,1.94,3.94,0.08,3.86,184.94,2.51,4.59,0.16,4.42,192.69
2022,4,24,87.68,2.23,3.98,0.8,3.18,120.19,2.9,4.65,1.07,3.58,153.75
2022,4,25,87.74,2.33,3.8,0.87,2.93,107,3.13,4.31,1.16,3.15,112.81
2022,4,26,87.84,1.98,3.35,0.86,2.49,104.19,2.53,3.4,0.96,2.44,110.5
2022,4,27,87.86,1.76,3.95,0.35,3.59,116.62,2.36,4.47,0.29,4.18,124.25
2022,4,28,88.03,1.82,3.18,0.97,2.21,105,2.32,2.97,1.39,1.58,109.62
2022,4,29,87.94,1.72,3.35,0.35,3,117.31,2.18,3.27,0.38,2.9,122.75
2022,4,30,87.91,1.63,3.66,0.17,3.48,97.25,2.27,3.94,0.27,3.66,103.81
2022,5,1,87.82,1.93,3.61,0.7,2.91,121.06,2.45,3.88,1.19,2.68,124.38
2022,5,2,87.85,1.25,2.68,0.23,2.45,127.44,1.75,2.88,0.05,2.82,123.75
2022,5,3,87.95,1.95,3.92,0.55,3.38,161.25,2.75,4.2,1.08,3.12,158.75
2022,5,4,88.04,2.62,4.9,0.91,3.99,157.88,3.74,5.67,2.02,3.66,157.69
2022,5,5,88.01,1.66,3.12,0.59,2.54,134.94,2.08,2.83,0.88,1.96,133.94
2022,5,6,87.98,1.68,3.34,0.23,3.12,132.12,2.02,3.2,0.39,2.8,128.5
2022,5,7,87.99,1.86,3.6,0.7,2.91,111.31,2.27,3.91,1.05,2.87,109.62
2022,5,8,87.92,2.01,3.45,0.81,2.64,128.31,2.47,3.73,1.09,2.64,128.12
2022,5,9,87.92,2.29,4.86,0.67,4.18,146.69,3.14,5.82,1.16,4.66,148.06
2022,5,10,87.88,2.2,4.12,0.28,3.84,183.81,2.8,4.29,0.4,3.88,185.75
2022,5,11,87.71,2.5,4.51,0.7,3.8,210.19,3.47,5.13,1.01,4.12,212.62
2022,5,12,87.59,2.95,4.69,1.2,3.48,199.25,4.3,5.44,2.38,3.05,201.56
2022,5,13,87.37,2.67,4.94,0.92,4.02,193.19,3.66,5.74,1.62,4.12,194.31
2022,5,14,87.46,1.9,3.7,0.46,3.24,170.31,2.53,4.07,0.88,3.2,173.44
2022,5,15,87.69,1.61,3.63,0.15,3.48,124.44,2.08,3.98,0.31,3.67,125.5
2022,5,16,87.73,1.84,3.48,0.87,2.61,114.25,2.52,3.5,0.64,2.86,109.31
2022,5,17,87.53,1.78,3.51,0.4,3.11,171.5,2.32,3.92,0.91,3.01,173
2022,5,18,87.67,1.56,3.1,0.23,2.87,166.75,2.23,3.31,0.38,2.93,172
2022,5,19,87.69,1.66,3.52,0.09,3.44,159.69,2.18,4.08,0.37,3.7,171.38
2022,5,20,87.59,1.75,3.13,0.02,3.11,135.06,2.29,3.18,0.27,2.91,148.31
2022,5,21,87.26,2.09,4.41,0.36,4.05,154.75,2.7,5.39,0.53,4.86,156.81
2022,5,22,87.27,1.53,2.91,0.45,2.47,180.38,1.89,3.12,0.62,2.51,185
2022,5,23,87.42,1.71,3.03,0.21,2.82,168.69,2,2.78,0.12,2.66,176.75
2022,5,24,87.73,1.76,3.2,0.52,2.68,170.12,2.05,3.34,0.78,2.56,170.38
2022,5,25,87.77,1.51,2.75,0.24,2.52,205,1.78,2.82,0.34,2.48,204.56
2022,5,26,87.6,2.02,3.64,0.67,2.97,245,2.69,3.94,1.19,2.74,246.69
2022,5,27,87.51,1.7,3.2,0.32,2.88,192.12,2.02,3.34,0.38,2.96,178.19
2022,5,28,87.48,1.88,3.81,0.24,3.57,206,2.39,4.3,0.3,3.99,210.81
2022,5,29,87.51,1.95,3.72,0.48,3.24,211.75,2.48,4.02,0.7,3.32,200.38
2022,5,30,87.54,2.19,4.19,0.64,3.55,179.62,2.84,4.61,1.12,3.48,179.25
2022,5,31,87.49,2.23,4.39,0.24,4.16,155,2.94,5.06,0.38,4.68,149.81
2022,6,1,87.51,2.41,4.32,0.96,3.36,166.44,3.34,4.82,1.68,3.14,165.5
2022,6,2,87.48,2.44,3.81,1.6,2.2,164.81,3.63,4.55,2.97,1.58,163.88
2022,6,3,87.47,2,3.58,0.44,3.14,221.12,2.66,4.05,0.94,3.11,221.62
2022,6,4,87.56,1.9,3.7,0.44,3.26,181.25,2.3,4.14,0.52,3.62,180.12
2022,6,5,87.62,2.07,4.15,0.52,3.63,183.25,2.65,4.47,0.78,3.69,182.12
2022,6,6,87.57,2.7,4.7,1.26,3.44,183.12,3.66,5.64,2.34,3.3,182.94
2022,6,7,87.53,2.22,3.97,0.89,3.09,182.62,3.02,4.37,1.5,2.86,183.06
2022,6,8,87.45,2.49,4.21,0.92,3.29,193.06,3.34,5.09,1.47,3.62,195.31
2022,6,9,87.41,2.64,3.91,1.41,2.5,189.44,3.59,4.73,2.38,2.35,190
2022,6,10,87.41,2.91,5.1,0.59,4.51,190.75,3.95,6.3,1.02,5.29,191.62
2022,6,11,87.5,2.09,3.61,0.41,3.2,159.38,2.72,4.03,0.84,3.2,156.19
2022,6,12,87.58,2.25,3.95,0.76,3.2,194.62,2.95,4.38,1.4,2.98,196.06
2022,6,13,87.63,2.45,4.2,1.17,3.02,202.94,3.27,5.03,1.76,3.27,205.88
2022,6,14,87.63,1.47,3.02,0.04,2.97,154.69,1.81,3.06,0.05,3.01,158.62
2022,6,15,87.51,2.55,4.51,0.47,4.04,171.19,3.28,5.56,0.8,4.77,171.75
2022,6,16,87.42,3.8,5.86,1.61,4.25,200.75,5.16,7.99,2.72,5.27,203.38
2022,6,17,87.46,3.61,6.03,2.1,3.93,199.75,5.09,8.03,3.79,4.24,202
2022,6,18,87.45,3.73,5.63,1.28,4.35,204.06,5.07,6.98,2.2,4.77,207.25
2022,6,19,87.41,3.62,5.89,1.63,4.26,207.56,5.11,7.31,3.47,3.84,210.88
2022,6,20,87.35,2.3,4.18,0.66,3.52,204.31,3.12,5.14,0.45,4.68,206.94
2022,6,21,87.4,2.48,5.09,0.52,4.57,199.12,3.29,6.12,0.95,5.18,201.31
2022,6,22,87.72,1.96,3.91,0.12,3.79,189,2.46,4.36,0.18,4.18,189.44
2022,6,23,87.74,2.77,4.69,1.12,3.57,203.81,3.74,5.37,1.85,3.52,205.12
2022,6,24,87.68,2.62,4.68,1.22,3.46,185.62,3.59,5.43,1.89,3.54,185.94
2022,6,25,87.64,1.6,2.67,0.41,2.26,190.25,2.3,2.91,0.73,2.2,189.44
2022,6,26,87.73,2.19,3.27,0.59,2.68,148.62,2.92,4.18,0.75,3.43,150.44
2022,6,27,87.73,2.55,4.75,0.5,4.25,211.56,3.61,5.59,1.18,4.41,213.69
2022,6,28,87.52,3.45,6.15,0.59,5.55,196.44,4.74,8.02,1.2,6.82,198.12
2022,6,29,87.55,2.8,5.22,0.58,4.64,185.81,4.01,6.45,1.01,5.45,186.31
2022,6,30,87.57,1.53,2.69,0.24,2.45,166.81,2.18,3.81,0.42,3.39,166.12
2022,7,1,87.47,2.6,4.41,1.22,3.2,181.12,3.57,5.23,2.07,3.16,180.75
2022,7,2,87.41,2.27,4.24,0.39,3.85,150.06,2.96,4.78,0.55,4.22,147.62
2022,7,3,87.47,1.75,3.04,0.26,2.78,186.12,2.38,3.7,0.38,3.33,189.06
2022,7,4,87.42,2.32,4.3,0.4,3.9,197.31,3.09,4.61,0.88,3.73,197
2022,7,5,87.54,2.01,3.83,0.35,3.48,199.56,2.46,4.2,0.41,3.78,196.94
2022,7,6,87.79,1.95,3.52,0.35,3.17,175.62,2.44,3.47,0.16,3.3,174.94
2022,7,7,87.8,2.1,3.86,0.2,3.66,220.5,2.68,4.59,0.37,4.22,210.19
2022,7,8,87.64,2.59,4.23,1.03,3.2,195.81,3.72,5.27,2.16,3.12,197.81
2022,7,9,87.57,2.23,4.33,0.72,3.61,194.88,2.89,4.89,1.12,3.77,194.75
2022,7,10,87.53,2.19,4.02,0.28,3.74,153.25,2.71,4.38,0.4,3.98,153.12
2022,7,11,87.61,2.36,4.19,0.4,3.79,182.19,3.08,4.77,0.71,4.06,180.44
2022,7,12,87.56,2.17,3.98,0.77,3.21,188.12,2.82,4.09,1.56,2.53,187.38
2022,7,13,87.42,1.88,2.98,0.62,2.34,197.5,2.55,4.46,0.95,3.51,195.06
2022,7,14,87.47,2.16,3.27,0.76,2.51,197,3.09,4.38,1.22,3.16,193.25
2022,7,15,87.68,1.13,2.19,0.18,2.01,150.19,1.42,2.44,0.37,2.07,145.31
2022,7,16,87.7,2.05,3.41,0.13,3.27,154.31,2.62,4.18,0.26,3.91,151.56
2022,7,17,87.84,2.17,3.48,0.62,2.88,201.88,2.95,3.84,1.1,2.73,202.5
2022,7,18,87.68,2.86,4.89,1.12,3.77,195,3.82,5.62,1.9,3.73,196.38
2022,7,19,87.49,2.85,4.4,1.48,2.91,190.69,3.97,4.88,2.81,2.06,192.12
2022,7,20,87.57,2.48,4.26,1.24,3.02,179.19,3.46,4.98,1.82,3.16,178.5
2022,7,21,87.73,1.73,2.88,0.66,2.22,179.44,2.34,3.46,1.11,2.36,177.62
2022,7,22,87.87,1.44,3.09,0.3,2.8,136.94,1.8,3.33,0.61,2.72,133.25
2022,7,23,87.82,1.86,2.97,0.48,2.48,122.56,2.61,4.34,0.89,3.45,149.25
2022,7,24,87.86,1.77,3.83,0.43,3.4,193.25,2.46,4.43,0.83,3.6,194.94
2022,7,25,88.07,1.69,3.38,0.27,3.1,178.38,2.09,3.7,0.53,3.16,181.94
2022,7,26,88.08,1.96,4.16,0.13,4.03,216.12,2.52,4.78,0.17,4.61,220.75
2022,7,27,87.97,2.66,4.63,1.05,3.58,213.88,3.59,5.56,1.89,3.67,216.56
2022,7,28,87.97,2.2,4.46,0.35,4.11,226.69,2.9,5.2,0.55,4.65,228.94
2022,7,29,87.89,2.31,4.34,0.34,4,193.69,2.98,5.5,0.5,5,196.06
2022,7,30,87.69,2.67,5.32,0.31,5.01,206.25,3.52,6.57,0.42,6.15,209.31
2022,7,31,87.49,3.22,4.36,1.63,2.73,197.81,4.45,5.44,3.12,2.31,199.88
2022,8,1,87.58,2.76,3.73,1.31,2.42,199.56,3.95,5.08,2.55,2.53,202.19
2022,8,2,87.61,2.02,3.95,0.31,3.63,226.69,2.72,4.74,0.18,4.55,226.88
2022,8,3,87.74,2.55,5.26,0.35,4.91,188.81,3.5,6.73,0.48,6.26,187.69
2022,8,4,87.79,1.98,3.73,0.88,2.85,197.81,2.68,4.12,1.38,2.75,198
2022,8,5,87.61,2.23,4,0.46,3.54,223,2.89,4.65,0.64,4.01,224.38
2022,8,6,87.49,2.43,4.33,0.98,3.35,210.62,3.37,5.26,1.34,3.91,212.5
2022,8,7,87.47,1.52,3.08,0.06,3.02,233.25,1.78,3.23,0.12,3.11,230.88
2022,8,8,87.41,2.2,4.09,0.51,3.58,160.31,2.99,4.76,0.64,4.12,157.94
2022,8,9,87.47,2.12,4.55,0.15,4.41,165.19,3.02,5.58,0.4,5.18,157.19
2022,8,10,87.5,2.17,4.38,0.95,3.43,144.38,3.2,5.35,1.92,3.44,140.25
2022,8,11,87.63,2.2,4.1,0.64,3.46,139.69,3.12,4.55,1.25,3.3,136.5
2022,8,12,87.52,1.76,3.51,0.02,3.49,169.62,2.3,3.6,0.43,3.18,186.94
2022,8,13,87.45,2.12,4.12,0.34,3.78,170.5,2.77,5.22,0.47,4.75,166.56
2022,8,14,87.82,2.23,4.19,0.16,4.02,148.06,3.23,5.1,0.35,4.74,142.81
2022,8,15,88.01,2.2,3.8,0.84,2.96,171.38,3.02,4.02,1.7,2.33,168.5
2022,8,16,87.82,2.48,4.09,1.33,2.77,210.38,3.52,4.5,2.34,2.16,213.31
2022,8,17,87.65,2.14,3.91,0.82,3.09,210.75,3.21,4.58,1.48,3.1,213.88
2022,8,18,87.49,1.84,3.27,0.54,2.73,158.69,2.38,4.2,0.84,3.37,157.62
2022,8,19,87.58,1.84,4.14,0.27,3.87,156.88,2.56,5.2,0.55,4.65,141.38
2022,8,20,87.7,2.06,3.64,0.19,3.45,157.25,2.98,3.88,0.15,3.73,155.44
2022,8,21,87.66,1.93,3.07,1.11,1.96,178.38,2.82,3.72,1.18,2.54,175.56
2022,8,22,87.58,2.07,4.1,0.13,3.96,195.12,2.73,4.81,0.13,4.68,198.44
2022,8,23,87.81,1.01,2.15,0.27,1.88,246.12,1.26,2.41,0.32,2.09,240.44
2022,8,24,87.93,2.02,3.41,0.24,3.16,157.19,2.73,3.68,0.29,3.39,158.19
2022,8,25,87.81,2.15,3.64,1.34,2.3,190.19,3.05,3.78,2.12,1.66,189.56
2022,8,26,87.62,2.24,3.95,0.48,3.47,215.94,3.14,4.79,0.86,3.93,215.69
2022,8,27,87.57,2.79,4.84,0.64,4.2,199.19,3.92,6.01,1.05,4.96,201.19
2022,8,28,87.85,2.83,4.41,1.3,3.12,185.5,3.96,4.95,2.83,2.12,185.56
2022,8,29,88.05,2.53,4.66,1.01,3.66,201.81,3.51,5.3,1.69,3.61,204.06
2022,8,30,88.01,3.13,5.27,1.59,3.69,209.81,4.49,6.48,3.2,3.28,212.31
